IDчека,Дата и время,ИНН,IDПользователя,Товар,Бренд,Теги,Цена,Кол-во,Сумма,Кэшбэк 
02a0d0c15866abc3b87b72f799cdd557,02.01.2020 14:50,2310031475,a8cf7b64cb9fc3a233896963e47ce5ae,пакет магнит косметик мал(пластиктрейд):300/2700,магнит косметик,упаковка; пакеты; прочее,3.9,1.0,3.9,
02a0d0c15866abc3b87b72f799cdd557,02.01.2020 14:50,2310031475,a8cf7b64cb9fc3a233896963e47ce5ae,флонал сотейник 24см черн алюм.тефлон б/кр(пилот,,,799.0,1.0,799.0,
02a0fb0c4a89d9c398fb5d4f7db6885c,30.11.2019 11:56,2310031475,6f1721e4a980bd59f58ba07e19afc71c,colgate тройное действие з/паста 100мл:12/48,colgate,красота и здоровье; уход за полостью рта; зубная паста,89.9,1.0,89.9,
02a0fb0c4a89d9c398fb5d4f7db6885c,30.11.2019 11:56,2310031475,6f1721e4a980bd59f58ba07e19afc71c,lenor конц конд д/белья цветен шелк акации910мл(,lenor,уход за бельем; хозяйственные товары; кондиционер для белья; forp&g,139.0,1.0,139.0,13.9
02a0fb0c4a89d9c398fb5d4f7db6885c,30.11.2019 11:56,2310031475,6f1721e4a980bd59f58ba07e19afc71c,горянка мол/сод/пр змж по техн сметаны 25% 700г,,,73.3,1.0,73.3,
02a0fb0c4a89d9c398fb5d4f7db6885c,30.11.2019 11:56,2310031475,6f1721e4a980bd59f58ba07e19afc71c,капля радуги шок фигурный молоч на палочке мышка,,,36.9,1.0,36.9,
02a0fb0c4a89d9c398fb5d4f7db6885c,30.11.2019 11:56,2310031475,6f1721e4a980bd59f58ba07e19afc71c,"коровка из кореновки творог 9% 0,18кг фл/п(кмкк)",,,41.9,2.0,83.8,
02a0fb0c4a89d9c398fb5d4f7db6885c,30.11.2019 11:56,2310031475,6f1721e4a980bd59f58ba07e19afc71c,"простоквашино молоко паст 3,4-4,5% 0,93л пл/бут",простоквашино,продукты; 3.2%; молоко/сыр/яйца; молоко,54.9,1.0,54.9,
02a0fb0c4a89d9c398fb5d4f7db6885c,30.11.2019 11:56,2310031475,6f1721e4a980bd59f58ba07e19afc71c,пакет-майка магнит,,,4.9,1.0,4.9,
02a0fb0c4a89d9c398fb5d4f7db6885c,30.11.2019 11:56,2310031475,6f1721e4a980bd59f58ba07e19afc71c,"растишка твор обог клуб-банан-пломб 3,5% 6*45г(д",,продукт творожный; продукты; молоко/сыр/яйца,52.9,1.0,52.9,
02a0fb0c4a89d9c398fb5d4f7db6885c,30.11.2019 11:56,2310031475,6f1721e4a980bd59f58ba07e19afc71c,"тд сметанин сливки у/паст 10% 0,2л тба (пятигорс",,,18.9,1.0,18.9,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,led 6.5-75w e27 ш те,,,121.96,1.0,121.96,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,led 8-75w e27 ш теп,,,150.1,1.0,150.1,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,mdd/утр печ сдоб с,,,69.0,1.0,69.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,автобус длиннобазный,,,849.92,1.0,849.92,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,ап шар ярко 50мл,,,129.99,1.0,129.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,апельсины весовые,,апельсин; фрукты; продукты; овощи/фрукты/ягоды,59.99,1.146,68.75,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,"биолакт 3,2% 200г",,молоко/сыр/яйца; биолакт; продукты,30.39,4.0,121.56,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,"биолакт 3,4% 206 без",,молоко/сыр/яйца; биолакт; продукты,29.19,6.0,175.14,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,брюк.д/дев.74-98,,,149.0,1.0,149.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,вафли с халвой 220г,,кондитерские изделия; хлеб и сладости; вафли; продукты,55.8,1.0,55.8,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,венск.конв брусн.70г,,,26.3,2.0,52.6,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,венск.конв.груш.70г,,,26.3,2.0,52.6,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,венский конв.чер.70г,,,26.3,2.0,52.6,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,верм-ка легк шеб 450,,бакалея; макароны; продукты,34.9,1.0,34.9,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,доширак лапша 90г,доширак,продукты; продукты быстрого приготовления; лапша; бакалея,33.99,1.0,33.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,кета ломтики с/с150г,,,134.98,1.0,134.98,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,колготки д/д р-р,,,169.0,1.0,169.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,колготки д/дев 74-80,,,149.0,1.0,149.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,колор цвет.свеж. 50г,,,102.62,1.0,102.62,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,конф.бабаевск.трюф.,,,606.1,0.324,196.38,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,конфеты рф осенний в,,кондитерские изделия; конфеты; продукты; хлеб и сладости,399.0,0.778,310.42,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,кофе мокко раст. 95г,,,183.7,1.0,183.7,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,кп/масло сливочное,,,276.0,1.0,276.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,крем детский тик-так,,,39.99,1.0,39.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,лампа led 7.5-70w,,,116.2,1.0,116.2,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,лапша кор.200гчачжан,,бакалея; макароны; продукты,64.99,4.0,259.96,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,лосось кусок 1кг охл,,,799.0,1.328,1061.07,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,лук жареный 75г добр,,,69.68,5.0,348.4,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,макар.изд.верм 450гр,,бакалея; продукты; макароны,39.99,1.0,39.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,макар.изд.ракуш 450г,,продукты; макароны; бакалея,47.99,1.0,47.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,мол сгущ волок 370гр,,сгущенное молоко; продукты; молочные; консервы,91.55,1.0,91.55,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,"молоко 3,2 edge 0,95",,,63.99,3.0,191.97,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,мыльница навесная,,,52.05,1.0,52.05,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,н-р рисов с глаз 100,,,216.5,1.0,216.5,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,набор д/супа тр.вес,,,88.2,0.892,78.67,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,нктpi-pi bent класс,,,277.99,1.0,277.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,носки жен.35-42,,,149.0,1.0,149.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,осв сухой нат.св.300,,сухарики; продукты; снеки,118.77,1.0,118.77,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,освеж сухой лимон300,,,95.7,1.0,95.7,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,п/бот.жен.черный,,,1299.0,1.0,1299.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,перец красный весов,,продукты; овощи/фрукты/ягоды; перец; овощи,154.99,0.696,107.87,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,печ с апел.марм.100г,,,48.4,1.0,48.4,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,печ сдобн км зол сим,,,49.99,1.0,49.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,печ.д/мор.снег.400гр,,,269.0,1.0,269.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,печенье орео 456гр,oreo,хлеб и сладости; продукты; печенье; кондитерские изделия,199.0,1.0,199.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,поласкив.от кариеса,,,53.64,1.0,53.64,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,сало соленое в/у,,,641.7,0.38,243.85,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,салф 1сл 100л лед,,,39.0,1.0,39.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,свет.наст.прищепка,,,253.0,1.0,253.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,семга с/с 100г/кд,каждый день,,129.98,1.0,129.98,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,смесь №2 prem.1200г,,,959.99,1.0,959.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,соль морск 500г,,,65.2,1.0,65.2,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,соль фас.экстра 750г,,,42.44,1.0,42.44,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,стейк лосося охл1кг.,,,799.0,1.554,1241.65,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,суп-лап.кур.90г дош.,,продукты быстрого приготовления; продукты; лапша; бакалея,32.19,1.0,32.19,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,суповой набор,,,130.7,0.82,107.17,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,сф.1сл 50л елк золот,,,25.0,4.0,100.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,т утенок цитр д унит,,,99.99,1.0,99.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,т/б эконом 1сл1рул,,,7.7,1.0,7.7,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,т/бум.зева делюкс,zewa,,305.99,1.0,305.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,томат чер слив 250гр,,овощи; продукты; томаты; овощи/фрукты/ягоды,94.99,1.0,94.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,фарш домашний(св+гов,,,339.0,1.258,426.46,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,филе голени инд,,,402.6,2.96,1191.7,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,футб д/мал 110-134,,,299.0,1.0,299.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,футб.д/м.к/р.тр.3-14,,,249.0,1.0,249.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,футболка д/д к/р,,,199.0,1.0,199.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,хлеб ржаной край300г,,продукты; хлеб и сладости; хлеб,69.99,1.0,69.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,чай керам.симв.50г,,,497.5,1.0,497.5,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,чай символ года 50г,,,499.0,1.0,499.0,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,шамп миц detox+объём,head&shoulders,красота и здоровье; гигиена волос; шампунь для волос,199.0,1.0,199.0,19.9
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,щётка-трос для проч,,,148.99,1.0,148.99,
02a12b6dc6f56cf1309212d8135aa756,15.12.2019 19:00,7703270067,4022e3e37e29d7ef36bc1a46b01ea9c1,яйцо столовое со 30,,продукты; куриное; яйцо; молоко/сыр/яйца,229.99,1.0,229.99,
02a14a116e055219d258f301464ca265,24.11.2019 10:42,2310031475,a8cb91849ae4dbdec4ea048829397362,ariel капсулы д/стирки 3в1 горн родник 12шт(прок,ariel,хозяйственные товары; капсулы для стирки; уход за бельем,192.0,1.0,192.0,
02a14a116e055219d258f301464ca265,24.11.2019 10:42,2310031475,a8cb91849ae4dbdec4ea048829397362,discreet deo ежедн прокладки waterlily 60 шт (пр,discreet,личная гигиена; красота и здоровье; прокладки,134.3,1.0,134.3,15.43
